Date,Nifty50,NiftyNext50,NiftyMidcap100
17-12-2018,10888.34961,28034.34961,17672.30078
18-12-2018,10908.7002,28169.80078,17738.5
19-12-2018,10967.2998,28564.25,17968.19922
20-12-2018,10951.7002,28405.5,17989.15039
21-12-2018,10754,28017.34961,17704.80078
24-12-2018,10663.5,27620.59961,17587.65039
26-12-2018,10729.84961,27725.65039,17572.59961
27-12-2018,10779.7998,27780.94922,17631.05078
28-12-2018,10859.90039,28063.19922,17792.84961
31-12-2018,10862.5498,28178.80078,17875.5
02-01-2019,10792.5,27876.94922,17676.84961
03-01-2019,10672.25,27674.65039,17530.25
04-01-2019,10727.34961,27719.5,17636.59961
07-01-2019,10771.7998,27706.59961,17658.15039
08-01-2019,10802.15039,27689.09961,17634.40039
09-01-2019,10855.15039,27683.5,17621.30078
10-01-2019,10821.59961,27798.19922,17691.15039
11-01-2019,10794.9502,27707.55078,17655.65039
14-01-2019,10737.59961,27514.84961,17587.5
15-01-2019,10886.7998,27712.59961,17705.05078
16-01-2019,10890.2998,27727.65039,17685.84961
17-01-2019,10905.2002,27710.65039,17635.84961
18-01-2019,10906.9502,27410.55078,17517.19922
21-01-2019,10961.84961,27322.40039,17378.19922
22-01-2019,10922.75,27430.75,17359.15039
23-01-2019,10831.5,27264.05078,17340
24-01-2019,10849.7998,27232.59961,17281.15039
25-01-2019,10780.5498,26868.30078,17012.5
28-01-2019,10661.5498,26372.09961,16655.65039
29-01-2019,10652.2002,26398.80078,16706.55078
30-01-2019,10651.7998,26396.15039,16792.30078
31-01-2019,10830.9502,26555.59961,16904.75
01-02-2019,10893.65039,26828.19922,16990.25
04-02-2019,10912.25,26588.19922,16840
05-02-2019,10934.34961,26397.75,16710
06-02-2019,11062.4502,26639.80078,16720.80078
07-02-2019,11069.40039,26956.15039,16845
08-02-2019,10943.59961,26536.59961,16597.19922
11-02-2019,10888.7998,26240,16319.59961
12-02-2019,10831.40039,26094.40039,16328.15039
14-02-2019,10746.0498,25945.69922,16372.25
15-02-2019,10724.40039,25500.59961,16214.65039
18-02-2019,10640.9502,25296.44922,16063.34961
19-02-2019,10604.34961,25337.5,16132.75
20-02-2019,10735.4502,25677.30078,16299.65039
21-02-2019,10789.84961,25896.94922,16476.30078
22-02-2019,10791.65039,26097.55078,16543.15039
25-02-2019,10880.09961,26212.65039,16601.90039
26-02-2019,10835.2998,26199.65039,16578.5
27-02-2019,10806.65039,26310.84961,16645.40039
28-02-2019,10792.5,26514.44922,16721.09961
01-03-2019,10863.5,26847.90039,16962.44922
05-03-2019,10987.4502,27347.05078,17363.65039
06-03-2019,11053,27558.09961,17463.90039
07-03-2019,11058.2002,27429.5,17411.75
08-03-2019,11035.40039,27458.19922,17379.15039
11-03-2019,11168.0498,28087.55078,17750.44922
12-03-2019,11301.2002,28208.30078,17831.94922
13-03-2019,11341.7002,28047.84961,17733.44922
14-03-2019,11343.25,27942.09961,17748.5
15-03-2019,11426.84961,27907.65039,17863.25
18-03-2019,11462.2002,27970.69922,17814.40039
19-03-2019,11532.40039,28058.65039,17936.94922
20-03-2019,11521.0498,27964.09961,17847
22-03-2019,11456.90039,27760,17741.15039
25-03-2019,11354.25,27423.25,17606.15039
26-03-2019,11483.25,27681.75,17806.25
27-03-2019,11445.0498,27623.19922,17898.5
28-03-2019,11570,27873.05078,18083.44922
01-04-2019,11669.15039,28334,18333.05078
